Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,6.532787179944166,0
5,6.709965293617353,0
5,6.839674731069744,0
5,6.134850843997455,0
5,6.846336636658938,0
5,7.0002903463497566,0
5,6.617778411843926,0
5,6.127605005897166,0
5,6.16859707347638,0
5,6.858378095813178,0
5,7.25586592606728,0
5,6.336064901541147,0
5,6.668986436895072,0
5,6.304337227798833,0
5,6.518819388994477,0
5,7.067808868418555,0
5,6.832482816402723,0
5,6.473166009993002,0
5,6.9640880888955214,0
5,7.191581959596958,1
5,6.799591201731116,1
5,6.7140432210178504,1
5,6.812958005702039,1
5,7.004040664581003,1
5,6.232197631958146,1
5,7.213477618288671,1
5,7.044811219341237,1
5,6.610648486480849,1
5,6.667386169344498,1
5,6.920125783081427,1
5,6.834513061747891,1
5,6.569794709273945,1
5,7.465824835329194,1
5,6.742229201117431,1
5,6.566616156794154,1
5,6.4980896048182215,1
5,6.703277286262691,1
5,7.071128435634304,1
5,6.413499714792149,1
5,7.369813236792783,1
5,7.212965444754552,1
5,6.796711932322299,1
5,6.602362516714437,1
5,6.699343885415196,1
5,6.498979316439243,1
5,6.283715750359272,1
5,6.983587756468539,1
5,7.00747481904801,1
5,6.884672870431421,1
5,6.682802182282845,1
5,6.834669611898897,1
5,6.6415972752996755,1
5,7.14360736096768,1
5,7.081364197877149,1
5,6.587977899599044,1
5,6.816643766609379,1
5,6.415157941010735,1
5,6.822581035280356,1
5,7.126383674188801,1
5,6.687439317760128,1
5,6.682759886941977,1
5,6.90417231615747,1
5,7.251822993162864,1
5,7.010795525764181,1
5,6.993219086578384,1
5,6.808694485951456,1
5,7.1126753566754095,1
5,6.845379778867142,1
5,6.797288193556886,1
5,7.098439388774395,1
5,6.511899665527777,1
5,6.759269492844042,1
5,6.902696876562159,1
5,6.640763233303455,1
