Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,35.041615098720925,0
5,32.525783214587314,0
5,34.68115155007243,0
5,33.308599543370285,0
5,34.47433626373752,0
5,33.22669341952287,0
5,35.0579827248381,0
5,32.08506328242618,0
5,33.91870217253964,0
5,31.93081726362628,0
5,31.323129054131435,0
5,32.74027486613748,0
5,32.42617994909013,0
5,34.56091402681595,0
5,34.37233077042952,0
5,35.59043364548667,0
5,34.773572318846085,0
5,32.3650146661484,0
5,35.09718708699552,0
5,34.18827757963728,1
5,33.6246441740305,1
5,33.99368379317505,1
5,31.85885999118167,1
5,33.90773083876768,1
5,36.17035207436876,1
5,34.027343474678595,1
5,32.705044967415105,1
5,35.83987373801099,1
5,33.51471295918733,1
5,35.30253778482111,1
5,34.776573933719355,1
5,33.383304561279424,1
5,33.5241621325457,1
5,34.49800665873278,1
5,32.821330161585095,1
5,32.71984726816746,1
5,36.45957417365808,1
5,35.00751952186268,1
5,33.80185009651527,1
5,34.74931819991869,1
5,30.571584162207667,1
5,31.769516265491273,1
5,34.35278070804327,1
5,33.87702715034096,1
5,32.274620117972745,1
5,35.12980101856804,1
5,32.74378649165189,1
5,35.860214749910085,1
5,31.116886906681998,1
5,34.64582598871984,1
5,30.86803547171227,1
5,33.741771800781194,1
5,35.01541715172118,1
5,34.99594471675859,1
5,37.07004780384102,1
5,33.555015238404266,1
5,34.699686032124305,1
5,32.81300749604639,1
5,36.134585709857866,1
5,31.501234319544764,1
5,33.50814360991029,1
5,32.416449984651614,1
5,34.361617618692826,1
5,31.92942954516048,1
5,29.20570822340671,1
5,36.54266282413008,1
5,31.630766375373177,1
5,34.638572031392854,1
5,36.34388540576596,1
5,34.494350489980754,1
5,34.61850869428025,1
5,31.82518102317416,1
5,33.842386264636566,1
5,34.163141132399666,1
5,32.963103244024346,1
5,36.78188519680934,1
5,31.742021904636484,1
5,36.12974286042209,1
5,34.74731795933563,1
5,31.59452073976428,1
5,34.450112238498185,1
5,35.063249135639175,1
5,34.03413790174853,1
5,35.79142570647773,1
5,32.03096783344714,1
5,32.90431342322056,1
5,32.17672400511412,1
5,31.86704037570156,1
5,34.11990649994699,1
5,34.97528134495425,1
5,33.32846217963063,1
5,34.66350928387786,1
5,32.6263686254897,1
5,34.96796843615363,1
5,33.75241860441335,1
5,33.26566765094607,1
5,37.807267217154745,1
5,34.780571518570305,1
5,32.92259411415332,1
5,34.72497929720147,1
5,30.715191836703294,1
5,32.36857102692428,1
5,34.2443845609867,1
5,35.48105371139677,1
5,33.67341136489215,1
5,34.988821587007166,1
5,33.47830751634551,1
5,35.622375675939395,1
5,33.19227537875694,1
5,34.82204426619596,1
5,35.367249211223026,1
5,34.48359057780057,1
5,32.20561198338224,1
5,34.05783495418722,1
5,32.76907838190074,1
5,34.24532406468835,1
5,33.33127755744785,1
5,33.486764752268556,1
5,32.50997382618253,1
5,33.17326547315629,1
5,33.53398827503207,1
5,35.34636835982315,1
5,33.154569917174086,1
5,31.216629288135394,1
5,30.966319127232513,1
5,36.586969754635334,1
5,33.608059154474006,1
5,35.17693580316088,1
5,32.1943550813663,1
5,32.848730025248614,1
5,35.68563397908811,1
5,33.78759073952466,1
5,37.18751392404919,1
5,33.24091255121234,1
5,34.10859104287003,1
5,34.15724768990447,1
5,33.695991238718605,1
5,36.21046132631518,1
5,32.58015318315095,1
5,34.8603511436621,1
5,35.65144137322555,1
5,32.671327244465985,1
5,34.11002343871681,1
5,31.507215761348657,1
5,33.44624496495642,1
5,32.88886575594117,1
5,36.36796490505135,1
5,33.23235386573462,1
5,34.312957237278916,1
5,34.27421362949163,1
5,35.472377856282314,1
5,36.17856806077277,1
5,34.26927769127701,1
5,34.75208111239185,1
5,36.33760149922569,1
5,33.18921136964789,1
5,33.64396220135953,1
5,33.077516713632136,1
5,33.43466911725184,1
5,35.062161315416034,1
5,32.60843431185969,1
5,31.9114275036645,1
5,35.05988567072724,1
5,33.306995309562254,1
5,35.04239827895756,1
5,34.721087919832186,1
5,33.874097350961634,1
5,34.79774756525802,1
5,32.30757511595894,1
5,30.445553369639104,1
5,32.86084570534319,1
5,34.75325043603699,1
5,31.49201510612963,1
5,32.0679829077425,1
5,35.79007159148042,1
5,34.51935267754547,1
5,33.03161027886086,1
5,34.26733941257818,1
5,33.61750688439802,1
5,33.564483532860876,1
5,32.438815034611565,1
5,35.95306987021549,1
5,33.67234099204291,1
5,35.75151707489373,1
5,33.98348443928723,1
5,34.0966749172053,1
5,34.44513786251525,1
5,31.686129483761377,1
5,35.03930855873726,1
5,34.028210792053905,1
5,36.532632883610745,1
5,32.286878582643176,1
5,33.045931660445596,1
