Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,4.488545052971655,0
5,4.791881105486581,0
5,4.369285490155381,0
5,4.574177438593496,0
5,4.768311294695868,0
5,4.882168261958007,0
5,4.948159949035227,0
5,5.12713889101745,0
5,4.764228159829511,0
5,4.1998361138653975,0
5,4.72039306752173,0
5,5.017667873479465,0
5,4.378252831681398,0
5,4.341635183762379,0
5,4.756724700461522,0
5,4.811526904607467,0
5,4.310936921500929,0
5,4.840246659032566,0
5,4.8547339698447995,0
5,4.526713538843296,1
5,4.641822250795388,1
5,4.947693171705749,1
5,5.018195093128819,1
5,4.803273587665819,1
5,5.263904091462064,1
5,4.872753609896678,1
5,4.936839990826324,1
5,4.689075806489109,1
5,4.761108401966434,1
5,5.112093106382915,1
4,4.239195975373605,1
4,4.191595934632218,1
4,4.575274473896976,1
4,4.553139633025142,1
4,4.140628820681905,1
4,4.875540718968103,1
3,4.280370159959106,1
3,4.370587731703873,1
3,4.094478001454721,1
2,3.6607590779040953,1
2,3.688960033860634,1
2,3.2915880156081063,1
1,3.253939985255039,1
1,2.9982744419221867,1
1,2.943179030456525,1
1,3.0206219590552585,1
0,2.7291717572605627,1
0,2.5918587599645253,1
0,2.5730643967371014,1
0,3.032821759767512,1
0,3.1119623700555334,1
0,3.2473629373354855,1
0,2.241550300259011,1
0,2.8242967351853547,1
0,2.515401635611236,1
0,2.910903116162974,1
0,2.8591173068111875,1
0,2.515713820016434,1
0,2.4257647774166484,1
0,2.7323609254362156,1
0,2.4166501685279274,1
0,2.8613808726753294,1
0,2.406255651336153,1
0,2.873963603712836,1
0,2.543366833973162,1
0,2.5573278650810294,1
0,2.4981923679810967,1
0,2.9760949386611144,1
0,2.0997480396163373,1
0,2.9288002692559783,1
0,3.265245738592182,1
0,2.706715335298789,1
0,2.577770172316597,1
0,2.485949804588228,1
