Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,2.4568281418506315,0
5,2.992094171089171,0
5,2.230505122290821,0
5,2.5410346576840976,0
5,2.6585147750047295,0
5,2.570648191463111,0
5,2.8177451248397127,0
5,2.519215664611188,0
5,2.6531999530809753,0
5,2.112142651142848,0
5,2.4893104699086233,0
5,2.716757004202421,0
5,2.6907251873366165,0
5,2.1955658307720123,0
5,2.9692045019809874,0
5,2.943584280837817,0
5,2.5445315175130347,0
5,2.9906247544930293,0
5,2.316329635940636,0
5,2.7170392688318974,1
5,3.2584188206724547,1
5,3.0400618976068854,1
5,3.2981975803409105,1
5,3.5252680399599416,1
5,3.4934167167774337,1
2,2.9030492804085943,1
2,2.6438883718219857,1
1,2.8075117662760176,1
0,2.8890609702250196,1
0,2.8862462320849063,1
0,3.1079313124936827,1
0,2.7708613743501833,1
0,2.6169510111304946,1
0,2.7605159117268783,1
0,2.286455643709406,1
0,2.9800513898432297,1
0,2.23019705868054,1
0,2.7191355447880086,1
0,2.153230634462986,1
0,2.6285410274866723,1
0,2.28398732411928,1
0,2.3227405104071126,1
0,2.6396840502741035,1
0,2.545128617620578,1
0,2.795496055713503,1
0,2.73461621999035,1
0,3.2555777247682216,1
0,3.083080028960005,1
0,2.726734032716563,1
0,2.904977087833024,1
0,2.612493058343193,1
0,2.5711723089870073,1
0,2.826249738247338,1
0,2.5563589497874517,1
0,2.797961772638124,1
0,2.9298624626143903,1
0,2.735328239234846,1
0,2.9065746312579477,1
0,2.7214373277456194,1
0,2.2923763202146348,1
0,3.0254482174160553,1
0,2.24616905793218,1
0,2.7137780296846246,1
0,3.2718983325199025,1
0,2.6404438594947144,1
0,2.428865483306839,1
0,3.180630938771266,1
0,2.4594737093090253,1
0,2.480949980751134,1
0,3.6286535850115764,1
0,3.0813061699374944,1
0,2.8598661113714834,1
0,2.663538821853959,1
0,2.685901386058366,1
