Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,2.571219384205719,0
5,3.0290011066333467,0
5,2.7288817628523847,0
5,3.0420750302399346,0
5,2.343146016480156,0
5,2.7390982815624314,0
5,2.525224240346555,0
5,2.591968700325828,0
5,2.5173967737957366,0
5,3.038721095183591,0
5,2.315504106384569,0
5,2.944543716138802,0
5,2.230711689628621,0
5,3.0935797707510027,0
5,2.329371710067014,0
5,2.7586254582218768,0
5,2.892507151740423,0
5,2.7239067454349875,0
5,2.265999849971686,0
5,2.4902041872213476,1
5,3.689906922864867,1
5,3.2032841146564497,1
5,3.8086593706775598,1
5,3.5622014280622483,1
5,3.6784958658546265,1
5,3.587977797086796,1
2,3.6429829054918414,1
2,3.316285903984728,1
0,2.655074311415576,1
0,2.623178178080125,1
0,2.527402222461778,1
0,2.5105711874691874,1
0,2.069638635334249,1
0,1.8416024074063209,1
0,2.4453174659055077,1
0,2.8654592766511273,1
0,2.5005008527796906,1
0,2.74943318705255,1
0,2.2673029526241653,1
0,2.5539587879312253,1
0,2.988123642685912,1
0,2.554486235930891,1
0,2.5419520487188154,1
0,2.5780718410425645,1
0,2.5505910137880776,1
0,2.2962250562498667,1
0,3.0452556955301535,1
0,2.414742248576039,1
0,2.2115403649448124,1
0,2.876914147649672,1
0,2.784422063415002,1
0,2.4973836564962566,1
0,2.2341357688462593,1
0,2.694199476392222,1
0,2.1002083512152665,1
0,2.800902004477517,1
0,2.5429683584775065,1
0,2.5782347704471333,1
0,2.569553476514199,1
0,3.2571560735848784,1
0,2.974641183667575,1
0,3.1038421687608704,1
0,3.200383756549292,1
0,2.499282749556288,1
0,2.501238185001139,1
0,3.251003838090355,1
0,2.451307438198495,1
0,2.8690567143312453,1
0,2.5481961842740253,1
0,2.8998116977721184,1
0,3.259847889826427,1
0,2.6661128466166857,1
0,2.6718003611110928,1
0,1.868485006473616,1
