Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,2.690865149059657,0
5,3.180126834569854,0
5,2.5673251484223933,0
5,3.2832633595422163,0
5,2.7615398673724183,0
5,2.8756944298173606,0
5,2.764474615107397,0
5,2.670861970676652,0
5,2.8138154085934524,0
5,3.083122913193025,0
5,2.286734460711621,0
5,2.769541056258103,0
5,2.68137193319258,0
5,2.6054274341661046,0
5,2.882254278932948,0
5,3.318781182666907,0
5,2.4289449317728034,0
5,2.7500365511458513,0
5,2.1744495818691827,0
5,2.5171387201417468,1
5,3.1805319609313187,1
5,3.5007323973198856,1
5,3.589977720713083,1
5,3.891903976816089,1
5,3.7484057084147646,1
5,3.3740299534622897,1
5,3.439738675863126,1
3,3.5174222855316857,1
3,3.3717228203516956,1
2,3.469508693001269,1
1,2.9991534994071856,1
0,3.0060686870537747,1
0,2.8659222328268354,1
0,3.038132192135734,1
0,2.3873520841785516,1
0,2.340359097484848,1
0,2.488888994952036,1
0,2.576700886735397,1
0,2.6063152257451065,1
0,2.9828482703311456,1
0,3.2249939704559263,1
0,2.9413737762164116,1
0,2.405259251485881,1
0,2.572741688714765,1
0,2.225916809667465,1
0,2.324201468224643,1
0,2.2074610243970554,1
0,2.838035908281129,1
0,3.136321653016723,1
0,2.571749652229024,1
0,2.2516723994970658,1
0,2.5899117368098525,1
0,2.4246409207867856,1
0,2.0163156262253823,1
0,2.4757857454982544,1
0,2.5357711561589538,1
0,3.2892594698868836,1
0,2.615349246403034,1
0,2.583090990296885,1
0,2.286646610527814,1
0,2.2986819054443837,1
0,2.0990213219162124,1
0,2.975228987512258,1
0,2.272722589037677,1
0,2.810564164702497,1
0,2.587773417143203,1
0,2.1341445283957183,1
0,2.6935144769177004,1
0,2.6648722976161916,1
0,2.529095820929935,1
0,2.57718304152978,1
0,2.7136066604674367,1
0,2.79113037672355,1
0,2.6626338638354725,1
