Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.692192735141073,0
5,5.735708918779461,0
5,4.9582380082308255,0
5,5.990543766428495,0
5,5.518233094342076,0
5,5.652753661464193,0
5,5.629310688738196,0
5,6.061999912473751,0
5,5.424048062136392,0
5,5.445574940159303,0
5,6.107442960276412,0
5,6.1045104805500285,0
5,5.2271355582821135,0
5,5.3813118837320575,0
5,5.587588680726993,0
5,5.877738438220755,0
5,5.756149901612241,0
5,5.481348687231234,0
5,5.813467952583806,0
5,6.020422817929149,1
5,6.190516332934181,1
5,6.191097038178176,1
5,5.2931676928054845,1
5,5.8791950761313805,1
5,5.820936774804638,1
5,5.919371716086161,1
5,5.48565361241474,1
5,5.445446001102441,1
5,5.593071230351397,1
5,5.687092757287721,1
5,5.976584531773183,1
5,5.571471732143249,1
5,5.756435239385067,1
5,6.217503746060269,1
5,5.881054295737447,1
5,5.47027471813545,1
5,6.139630100758645,1
5,5.978184995501998,1
5,6.174576510470154,1
5,5.670980821129667,1
5,5.7981888124162495,1
5,5.551367690982958,1
5,5.865424465166805,1
5,5.979106094074977,1
5,5.845079373051613,1
5,6.235369961275842,1
5,6.013232161148652,1
5,5.135230807849396,1
5,5.7703138815337445,1
5,5.7172163389380035,1
5,5.498167661952675,1
5,5.551451398746667,1
5,6.137828454993061,1
5,6.043085510640877,1
5,5.626469907146502,1
5,5.809267171439014,1
5,5.830399641929225,1
5,5.799885263020821,1
5,5.753461706461839,1
5,5.663766455724113,1
5,6.262771199080175,1
5,5.7278936432466345,1
5,5.625774650982847,1
5,5.607578539978435,1
5,6.088916370275049,1
5,5.747685196403121,1
5,5.552304066695371,1
5,6.189136941701971,1
5,5.677262434940697,1
5,5.359110152569817,1
5,5.781663718637586,1
4,5.559515121882956,1
4,5.327604992968348,1
4,4.7461106522322325,1
