Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.362453892638368,0
5,5.80066330338968,0
5,5.434877661525469,0
5,5.8773669751542945,0
5,5.343939512551978,0
5,5.790129930367652,0
5,5.708206552853106,0
5,5.450721318834675,0
5,5.507889241544595,0
5,5.949803348043581,0
5,5.723071086803523,0
5,6.028609834517485,0
5,6.1716890769226085,0
5,6.144684420267316,0
5,5.778180920892973,0
5,5.531755460675922,0
5,5.437705172701985,0
5,5.723906623295077,0
5,5.48747713442988,0
5,5.6256460996527915,1
5,5.176579181308843,1
5,5.290653431620871,1
5,5.738626198929823,1
5,5.8934797894512485,1
5,5.818294267991594,1
5,5.430351540998163,1
5,5.436529288733869,1
5,5.676672899678702,1
5,5.800891623643006,1
5,5.2253394477222,1
5,5.871504569789811,1
5,6.33676503775803,1
5,5.727393518955654,1
5,5.7960181001526445,1
5,5.447150440465052,1
5,5.942150771500324,1
5,5.560498657798778,1
5,5.347128580780907,1
5,5.555021029414963,1
5,5.557919309947938,1
5,5.980557329176088,1
5,5.770355522501553,1
5,5.741269083944771,1
5,5.651334091147906,1
5,5.455256354772279,1
5,5.424822810173518,1
5,5.715266359869579,1
5,5.484795916993646,1
5,5.669444902047433,1
5,5.605938049176475,1
5,5.926181232254866,1
5,6.343481546230882,1
5,5.815156365884639,1
5,6.435783369747031,1
5,5.600139560821716,1
5,6.101529021662233,1
4,5.660675924938382,1
3,4.433309338779499,1
3,4.452300169713221,1
3,4.362674169823469,1
3,4.8841769805879744,1
3,4.787863084388247,1
3,4.4613046659404425,1
3,4.107479542800268,1
3,4.666012874787326,1
3,4.570528074390963,1
3,4.55121049246556,1
3,4.557608616243804,1
3,4.675130854060065,1
3,4.285448214336373,1
3,4.359340639397876,1
3,4.611041813668531,1
3,4.477999206606618,1
3,4.939665826761736,1
