Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.943419495566655,0
5,5.712450905820279,0
5,5.4070158191143545,0
5,6.193848902194273,0
5,6.155879434573267,0
5,6.158268244794201,0
5,5.3944394289407676,0
5,5.510743536345634,0
5,6.008199707107691,0
5,5.757434556039563,0
5,5.733303745502144,0
5,6.038019036373776,0
5,5.836071103185351,0
5,5.444456194463961,0
5,5.698740412601806,0
5,5.881132324626587,0
5,5.67687199497964,0
5,5.826163777165475,0
5,5.524882446774604,0
5,5.940454948821082,1
5,5.758352045480112,1
5,5.676392205709896,1
5,5.83280009891063,1
5,5.758314137344307,1
5,6.011971097446031,1
5,5.60127833841245,1
5,5.673939748910153,1
5,5.652205041783824,1
5,5.690993810835201,1
5,5.899651686632662,1
5,5.536887160072364,1
5,5.3497754231054335,1
5,5.281006621691785,1
5,5.504638595611844,1
5,5.971895310273824,1
5,5.72605298541312,1
5,5.975748539274367,1
5,5.968624515684331,1
5,6.094509810451273,1
5,6.220836864378883,1
5,6.033939425341493,1
5,5.408181256002256,1
5,5.216592719634217,1
5,5.779868184912841,1
5,6.4377068267233,1
5,5.4909320084312885,1
5,6.148116956527783,1
5,5.655877492114687,1
5,5.612868312528026,1
5,5.761526258069622,1
5,5.500849528989249,1
5,5.607230250038493,1
4,5.187910414958177,1
4,5.3854287899193825,1
4,5.106342992841622,1
4,5.307270210589152,1
4,5.319745161410087,1
4,5.051686495999435,1
4,5.225284730541036,1
4,5.317168234371959,1
4,5.010491795114131,1
4,5.283712014659777,1
3,4.4809475163574986,1
3,5.142581935991201,1
3,4.064820275311079,1
3,4.69951700476607,1
2,3.170809805127571,1
2,3.782684393236579,1
2,4.079534433603308,1
2,4.578574933506353,1
2,3.1380151117082984,1
2,3.48679172012633,1
2,3.8802237903931416,1
2,4.255871975968396,1
