Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.6921145544447995,0
5,5.884240141574141,0
5,6.149155118905553,0
5,5.837636653565629,0
5,5.613129394714218,0
5,6.149108481898815,0
5,6.004585297153852,0
5,5.805109614304546,0
5,5.770247372034084,0
5,5.885844206635677,0
5,5.87078480683021,0
5,5.848603767892531,0
5,5.407878752490455,0
5,6.0016338046082165,0
5,5.121789922039278,0
5,5.508696661531999,0
5,5.5771829037060625,0
5,5.724002075286672,0
5,5.539398577843471,0
5,5.500194810895796,1
5,5.918891216276314,1
5,5.725358764885185,1
5,5.360181251959009,1
5,5.93627273252767,1
5,5.551572211530559,1
5,5.908485407666221,1
5,6.26445689598512,1
5,5.832718061175114,1
5,5.610343519395327,1
5,5.104471963420934,1
5,5.6762369161337825,1
5,5.776629294011846,1
5,5.774807122109924,1
5,5.907120179682187,1
5,5.840947368653931,1
5,5.927371221811243,1
5,6.061499129003296,1
5,5.466560135349361,1
5,5.9465759565572105,1
5,5.982304789288821,1
5,5.576006144536012,1
5,6.057033807044979,1
5,6.022364366722037,1
5,5.399861954520523,1
5,5.908180537721869,1
5,5.555290976350475,1
5,5.646654460011512,1
5,5.392064453818016,1
5,6.451291314023642,1
5,5.703773424470762,1
5,5.7763606459938215,1
5,5.4427935480551275,1
5,5.930863310068801,1
5,5.57980706410238,1
5,6.011081724966202,1
5,5.5948493036202285,1
5,6.213638868827424,1
4,4.937250922372537,1
4,5.107589124305628,1
4,4.984123098402618,1
4,4.865616860198532,1
4,4.902198192525045,1
4,4.8918433547741005,1
3,4.180025847231508,1
3,4.026700466350428,1
3,5.023838053723714,1
2,3.7323989045559633,1
2,3.820142488705926,1
2,3.7422614518078254,1
2,3.360848499406456,1
2,4.106136423448476,1
2,3.7013775133401876,1
2,4.1498284217410975,1
2,3.9201335221953513,1
