Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,12.657450812135567,0
5,14.276626767257117,0
5,14.382003725516585,0
5,15.563831237885768,0
5,13.7664354857352,0
5,11.610738101315759,0
5,15.947846239226457,0
5,11.039850677821061,0
5,13.339849652217328,0
5,12.432580160469529,0
5,14.265646850129388,0
5,14.800419221589156,0
5,13.385783910729952,0
5,13.01051332965831,0
5,13.55051905945796,0
5,14.635338305438772,0
5,14.208592012170062,0
5,11.443083833093137,0
5,11.38811664426745,0
5,12.855987928074038,1
5,17.452479548689283,1
5,19.481095233532994,1
5,17.558447211335718,1
5,17.080629165247963,1
5,18.00212697384053,1
4,14.202492324681453,1
2,16.48347898603541,1
1,15.844722568263009,1
0,15.767560888113827,1
0,14.633569512690698,1
0,14.579403261741966,1
0,13.078294591820077,1
0,12.535950515586414,1
0,11.239963313023,1
0,11.251637314903963,1
0,12.191047690834704,1
0,13.550481867202315,1
0,14.633446742484912,1
0,13.098898911058997,1
0,12.101090090924119,1
0,10.760421498288027,1
0,14.377218643956494,1
0,12.562347708508224,1
0,10.990972714894681,1
0,15.24834539890636,1
0,15.538644069261514,1
0,12.214505035885528,1
0,12.660068043552377,1
0,13.798848212186165,1
0,13.67602863418277,1
0,13.229052876064703,1
0,14.455363584978091,1
0,13.887366354860635,1
0,11.204413441258168,1
0,15.204280859658663,1
0,11.614433804862509,1
0,14.144477531773846,1
0,15.203592921281382,1
0,10.381809871937117,1
0,12.500387076030899,1
0,9.9990357192772,1
0,13.476320860775825,1
0,12.260679698371291,1
0,14.170478107364277,1
0,16.138379964578746,1
0,12.728012081243511,1
0,15.40187593091214,1
0,14.064304516532406,1
0,13.837304157089873,1
0,13.447328213853265,1
0,15.602751475265446,1
0,11.967388951990838,1
0,11.185514754775681,1
0,12.101770994695,1
