Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,3.6319841312671772,0
5,3.0753701789505064,0
5,3.0352211117284034,0
5,3.7231488523630216,0
5,2.99651399162099,0
5,3.1835860926428214,0
5,3.8381842946637326,0
5,3.627603050118691,0
5,3.322869739335529,0
5,3.3261613655978257,0
5,3.5811054003673513,0
5,3.3480410487143484,0
5,3.896841181240368,0
5,4.062583027547469,0
5,3.4505388261543377,0
5,3.4678055376211674,0
5,3.7332388759554047,0
5,3.428526159735421,0
5,3.9008425274310725,0
5,3.697695759566149,1
5,4.00109214536041,1
5,3.586224480239111,1
5,4.073912218181803,1
5,3.811373891955759,1
5,4.117052585290827,1
5,4.412841500818738,1
5,3.709342981827636,1
4,3.707139636408187,1
4,3.5627412631563025,1
3,3.3784880630493794,1
2,3.0242171291699242,1
1,3.2334375540460356,1
0,1.9762833931383577,1
0,2.5365715846333527,1
0,2.887918538256365,1
0,2.0646441432957916,1
0,2.752819625335644,1
0,2.6452326504634196,1
0,2.2574439677085456,1
0,2.558434935497931,1
0,2.2803857785812403,1
0,2.3321187254667843,1
0,2.804259967171457,1
0,2.229794752042009,1
0,2.844320340584192,1
0,2.4735775312350765,1
0,2.496573589259683,1
0,1.995886117134256,1
0,2.624442070327647,1
0,2.9695450518885282,1
0,2.85692815815612,1
0,2.605220591413359,1
0,2.7049815155382193,1
0,2.31508590923613,1
0,2.5715368491003736,1
0,3.0248387317937957,1
0,2.7841867576539943,1
0,2.7249614448774593,1
0,2.146882539351063,1
0,3.005277715118715,1
0,2.405431715157915,1
0,2.501849933526521,1
0,3.2043793645531253,1
0,3.522565827735927,1
0,2.674906441536547,1
0,2.8478744566634484,1
0,2.8257587221430644,1
0,2.4528613824982286,1
0,2.035172082026608,1
0,2.5830985748484037,1
0,2.20620629055852,1
0,2.6575932298207348,1
0,2.3956357239107944,1
0,2.5894730992578436,1
