Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,3.206769383074477,0
5,2.9605409921618446,0
5,3.662724452813511,0
5,3.3914079749716364,0
5,4.0894343649814004,0
5,3.9841804544334463,0
5,3.777151922120446,0
5,3.315634456664589,0
5,3.5698679129445505,0
5,3.371953516421251,0
5,3.2110435379956357,0
5,3.6665285123222406,0
5,3.5155800206892454,0
5,3.1402546404013125,0
5,3.3722165850951957,0
5,3.109952791879949,0
5,3.9295727827264244,0
5,4.028251206019311,0
5,3.992635496280777,0
5,4.110304484792176,1
5,4.119208696948574,1
5,4.437725329137167,1
5,3.9151611172436476,1
5,4.319520339386357,1
5,3.7409946336693847,1
5,4.3165332364969995,1
5,4.134066524884633,1
4,4.105216259193515,1
4,3.598360513008997,1
4,3.782789294163764,1
3,3.4338661107490456,1
2,3.6696530519562085,1
1,2.8385977058547978,1
0,3.1676476894160794,1
0,2.5827912165664992,1
0,2.5503836312364867,1
0,2.6232390406873987,1
0,2.9145034461789003,1
0,3.0173678696508954,1
0,2.512784434628755,1
0,2.7097125499122496,1
0,2.953629455590672,1
0,2.1009100659417577,1
0,2.2330404088978026,1
0,2.4544365735970506,1
0,2.5627467233703545,1
0,2.5422698521309846,1
0,2.5812914835472265,1
0,2.624304840321628,1
0,3.392204423943361,1
0,2.5654615221298838,1
0,2.8179226684279297,1
0,2.7891424386007673,1
0,2.759822950090567,1
0,2.488909469302833,1
0,3.2334071814704397,1
0,2.707864201084356,1
0,2.147241143021507,1
0,2.38144982433091,1
0,2.61578744348534,1
0,2.61350316048962,1
0,2.568481661066866,1
0,2.5318361748264175,1
0,2.23065479118838,1
0,2.7267278638578074,1
0,2.508888010407563,1
0,2.4223024622482163,1
0,2.1758639549802328,1
0,2.4850333401803977,1
0,2.7154774955127827,1
0,2.906223851247922,1
0,2.9402094096965823,1
0,2.0817938309499224,1
0,2.310451436771923,1
