Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,3.6879041816942344,0
5,3.3547177115458235,0
5,3.9927680443749063,0
5,3.367993623727314,0
5,3.306233868061903,0
5,3.8201608369411284,0
5,3.629861050306292,0
5,3.538663416350969,0
5,3.595544650110535,0
5,3.8510524625803626,0
5,3.8116233137198803,0
5,3.1491282102759994,0
5,3.551315034541774,0
5,3.533323914316161,0
5,3.9370029199460803,0
5,3.814607285513821,0
5,3.8093923339946034,0
5,4.19931556356707,0
5,3.187497799452207,0
5,4.1688192764119405,1
5,4.284027879558377,1
5,3.75108520550858,1
5,4.37989106400368,1
5,3.8376915228561312,1
5,3.9153638361946608,1
5,4.510522581076692,1
5,4.007190667748929,1
4,4.741335942401439,1
4,3.766406617143443,1
3,3.905679487925616,1
3,3.7683103288187083,1
2,3.4252414041040424,1
1,2.599579625527024,1
1,2.568456771888628,1
0,2.6052917228372485,1
0,2.983080632530296,1
0,2.4120428590741314,1
0,2.9945541884288227,1
0,2.4302446544220144,1
0,2.687929649817631,1
0,2.971469963010146,1
0,2.4324024297061237,1
0,2.543625959420701,1
0,3.1864844290966223,1
0,2.818836969685003,1
0,2.1040382815453675,1
0,2.5499100279220417,1
0,2.5691032513322294,1
0,2.5753813933449674,1
0,2.986119046145753,1
0,3.033032240605259,1
0,2.3886332451878816,1
0,2.712585591720219,1
0,2.7706195008341576,1
0,2.989365598726571,1
0,2.769874962544973,1
0,2.8070144725790684,1
0,2.281499880762445,1
0,2.8399893124793976,1
0,3.029833444864707,1
0,2.6625911069811488,1
0,2.5416432116369765,1
0,2.7726911240524377,1
0,2.358813587046071,1
0,2.4907632942362947,1
0,2.845107558700242,1
0,2.6743534298714255,1
0,2.4324609805222708,1
0,2.8264829185189457,1
0,2.4452057053177425,1
0,2.638175688695054,1
0,2.726250705386712,1
0,2.892613483477591,1
0,2.33158778519946,1
