Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,19.386602311561028,0
5,19.384108537884007,0
5,17.964063167487822,0
5,22.506731770905013,0
5,18.19863557722656,0
5,19.227167089901645,0
5,18.18939377178109,0
5,16.26209838684723,0
5,16.929564201212575,0
5,19.211410202300492,0
5,20.90905795634528,0
5,18.959646704891938,0
5,18.43238156654629,0
5,18.77889880275391,0
5,20.266648386476064,0
5,17.6286442798619,0
5,18.180749743816918,0
5,15.659661413656254,0
5,19.899951659640852,0
5,16.39998052836772,1
5,18.867944545757847,1
5,17.942086078024317,1
5,21.216317878371154,1
5,21.280038994605352,1
5,20.33514046653302,1
5,20.936856408444815,1
5,20.209046071517115,1
5,21.18849578680963,1
5,23.144058608193014,1
3,17.295022282276094,1
3,17.462072725685594,1
1,14.846729483226508,1
1,13.613959518221943,1
1,14.477378379238427,1
1,14.496098862047317,1
0,14.758169114889041,1
0,14.620101308235247,1
0,12.316135932318678,1
0,15.27334523797265,1
0,13.445507568286892,1
0,13.504109087479316,1
0,12.8662235520605,1
0,13.65077695260748,1
0,12.15262587375892,1
0,14.340905228841905,1
0,12.29291990543381,1
0,13.378994815844974,1
0,13.627284886327768,1
0,11.280600647701847,1
0,14.18906267416478,1
0,10.88840721134529,1
0,14.098035403613377,1
0,11.648116179827014,1
0,13.063702598965,1
0,12.86751158699816,1
0,14.26178976231043,1
0,15.210844344607011,1
0,10.626276783670747,1
0,13.554800429446479,1
0,14.68205196329401,1
0,13.160817949952337,1
0,13.940636589617187,1
0,13.341394993814392,1
0,12.947940804268798,1
0,14.739608932105874,1
0,14.718037438351026,1
0,14.324660963776411,1
0,13.085753852563185,1
0,12.538673026545977,1
0,14.396959390098331,1
0,12.636027863683864,1
0,10.523763133372949,1
0,14.9184729365224,1
0,13.60722802009959,1
0,13.902078201143745,1
0,14.313981711952069,1
0,13.932550458004545,1
0,17.36803271966935,1
0,11.34190374132412,1
0,12.997518019610473,1
0,13.11663683393258,1
0,13.780763655440994,1
0,14.482566590897864,1
0,11.230477731155908,1
0,11.460170511846565,1
0,15.463964514324012,1
0,13.151974915156222,1
0,14.214445481626536,1
0,12.854963466112434,1
0,15.780287833331181,1
0,13.146402513703203,1
0,12.43704129558457,1
0,11.174486594047062,1
0,14.665036522968782,1
0,12.459982842761862,1
0,12.932390571745255,1
0,14.409289501625477,1
0,12.044920234542158,1
0,15.443157008863308,1
