Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,19.11080185151475,0
5,18.662000494295082,0
5,18.856864562372664,0
5,16.371342400841247,0
5,19.188274245619773,0
5,21.046580579637055,0
5,19.249577886871407,0
5,17.946336316778183,0
5,19.32370779973637,0
5,18.694499721754465,0
5,18.463131977498744,0
5,18.60024818118752,0
5,17.615460207066867,0
5,16.226931188231546,0
5,16.329561900095246,0
5,16.793997392205565,0
5,20.687507083089837,0
5,15.32144993242498,0
5,18.175902775013164,0
5,19.772651679016942,1
5,20.811900872489122,1
5,21.620883989998806,1
5,19.003813482061602,1
5,20.197908337747627,1
5,21.51048373242746,1
5,23.031336563826155,1
5,19.334078112747275,1
4,19.496296309986803,1
4,19.59894538993989,1
3,18.798919785089847,1
3,17.996367641770153,1
3,19.529755271965993,1
3,17.139562044328347,1
3,17.49185046646019,1
3,20.141090914359435,1
1,15.630175547740931,1
0,13.06498505397245,1
0,14.016934809293277,1
0,13.89390868912597,1
0,12.574936722281542,1
0,15.99105041598112,1
0,13.12467589511606,1
0,12.453343798113558,1
0,13.475633553736595,1
0,14.34393954232207,1
0,13.867889654184745,1
0,12.573846602191068,1
0,14.863334051179583,1
0,12.906044064460923,1
0,10.445813597869357,1
0,12.683849886768522,1
0,11.606370209808208,1
0,16.060415000235484,1
0,11.834822487552083,1
0,16.594043326106597,1
0,12.814039297032426,1
0,14.658685999576504,1
0,11.097491259968603,1
0,10.691002765215526,1
0,11.38582375602478,1
0,10.772792445484027,1
0,14.50968721784705,1
0,14.068289736762836,1
0,13.760156942309127,1
0,13.628678344191934,1
0,11.295418343294648,1
0,15.87299985761697,1
0,14.80258625261922,1
0,14.796394826327473,1
0,11.274463988002383,1
0,12.592234189256093,1
0,12.431518506696635,1
0,12.296641784595812,1
0,10.846264637330567,1
0,15.38025993910462,1
0,9.588672152408057,1
0,13.735260776283255,1
0,10.99995657256216,1
0,13.19677405528311,1
0,11.629764452522204,1
0,13.632089002427987,1
0,13.520813322683997,1
0,12.646581504665399,1
0,14.924797291971506,1
0,12.531927978122225,1
0,11.799366033139707,1
0,14.270508434297659,1
0,13.695977306043407,1
0,14.026964150991962,1
0,12.005896487948,1
0,13.929080196407632,1
0,13.405779095430177,1
0,15.921673257846155,1
0,12.65442133880053,1
0,14.083519808753325,1
0,14.215325596042186,1
0,13.35145754879729,1
0,14.237544005652317,1
0,15.80515755526654,1
