Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,6.910481758580369,0
5,6.544967618828615,0
5,6.554025104461234,0
5,6.7861493983152705,0
5,7.373894270403295,0
5,6.610231444871154,0
5,6.906632282463668,0
5,6.999711380093568,0
5,6.72535348289769,0
5,6.934091335385167,0
5,6.60877642585286,0
5,6.896418872775619,0
5,7.162684101770968,0
5,6.925451517295648,0
5,6.9738036701907795,0
5,6.037860824784508,0
5,6.884422309697842,0
5,6.571609928473969,0
5,6.839293529587252,0
5,6.745230868383457,1
5,7.195237833645275,1
5,6.726692138688129,1
5,6.40752485497188,1
5,5.829179539384466,1
5,6.640013692221507,1
5,6.7460474516530535,1
5,6.628888060059451,1
5,6.861226951564189,1
5,7.042297435644631,1
5,6.771356633929529,1
5,6.619008968215227,1
5,6.749591331389695,1
5,6.775805473523102,1
5,6.696422865614207,1
5,6.895371103483209,1
5,6.49105502701018,1
5,6.946774165928665,1
5,6.638802527228329,1
5,7.1505263744038885,1
5,6.52319029884787,1
5,6.741084642050721,1
5,6.725823043638033,1
5,6.630160607660754,1
5,6.770306402809444,1
5,6.452190275751373,1
5,7.206900097476644,1
5,6.99275974118388,1
5,6.630518962573161,1
5,6.686472841111306,1
5,6.495530217063125,1
5,6.77976250895148,1
5,6.81883729635206,1
5,6.9210294834954365,1
5,6.762666334774838,1
5,7.087496339042026,1
5,6.450106017249483,1
5,6.404262342328294,1
5,7.17152619206269,1
5,7.022884837193621,1
5,7.006576336727437,1
5,6.495245819173759,1
5,6.486043923898176,1
5,7.25664660221816,1
5,7.02801428207547,1
5,6.899400533033866,1
5,6.609047541899401,1
5,7.085230663499889,1
5,6.5175826581571945,1
5,6.74860738789462,1
5,7.20970118416014,1
5,7.041485728185236,1
5,6.791900670641513,1
5,6.293914707815901,1
5,6.214724301528185,1
