Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,7.032724454953822,0
5,6.787049489079617,0
5,6.75121475278656,0
5,6.583685649929589,0
5,7.269771494243074,0
5,6.9238701199499255,0
5,6.685739411817684,0
5,6.394796949375641,0
5,6.754897628350304,0
5,6.876656471430013,0
5,6.867225766891648,0
5,6.895721450237963,0
5,6.74659000396072,0
5,6.63998525252311,0
5,6.693646373057301,0
5,6.622317805312971,0
5,6.476499149164808,0
5,6.502557343752111,0
5,7.2344079919991655,0
5,6.804664037139843,1
5,6.473593711530355,1
5,6.92799287438676,1
5,6.923322209004858,1
5,6.409142152011565,1
5,6.39494725417568,1
5,6.794957186484614,1
5,6.769888823970246,1
5,6.873440281161245,1
5,6.654283573798889,1
5,6.8531966820814985,1
5,6.5781943810161305,1
5,6.64243153839181,1
5,6.820137694699384,1
5,7.236697005946366,1
5,6.180536204345556,1
5,7.182248863535538,1
5,6.361193196355906,1
5,6.959632924106856,1
5,6.463597454665482,1
5,6.7135437315450215,1
5,6.476925165149604,1
5,7.051847312409701,1
5,6.539028422465627,1
5,7.148702899539814,1
5,6.942180479086135,1
5,7.300621799280124,1
5,7.223381197902222,1
5,6.8372720265980025,1
5,6.912596258845428,1
5,6.827633583744896,1
5,6.1427236994387435,1
5,7.202587412935169,1
5,6.367262640064678,1
5,6.791012896933343,1
5,6.221924847799825,1
5,6.832998042092635,1
5,6.949604128190531,1
5,6.3001290932226865,1
5,6.659023330312623,1
5,6.61303759075593,1
5,6.922770299155644,1
5,6.779403027489966,1
5,6.9216002612607905,1
5,6.7378322929777745,1
5,6.832356950805227,1
5,6.878507815130107,1
5,6.863700472622794,1
5,7.218489713784835,1
5,6.752738458404801,1
5,6.934269359643465,1
5,6.375152480932266,1
5,6.361532237046696,1
5,6.317889861969052,1
5,6.413742028056774,1
