Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,6.804963457180968,0
5,6.326873733406077,0
5,7.577662492302641,0
5,6.743860427448,0
5,7.140892202271277,0
5,6.4607394647842495,0
5,7.1705933812501454,0
5,6.9455389484882115,0
5,6.817398918511898,0
5,6.750201898715719,0
5,6.516936796768394,0
5,6.664256806129463,0
5,6.806423904757933,0
5,6.845933397784854,0
5,6.475151648848404,0
5,6.644959825781289,0
5,6.823095596678346,0
5,6.775052034075301,0
5,6.713489968069462,0
5,6.738426204690694,1
5,6.904792777873311,1
5,6.55495307587351,1
5,7.139819722460834,1
5,6.298480526782936,1
5,6.468487069130329,1
5,6.69699870392932,1
5,6.574648755383506,1
5,6.748246773914827,1
5,6.654429740645365,1
5,6.770978947992583,1
5,6.423663364821284,1
5,6.711798928217083,1
5,7.1819536147613725,1
5,6.89191923552956,1
5,7.406021293148418,1
5,7.0394717719676665,1
5,6.245632280672181,1
5,6.654195592530634,1
5,6.234698868202188,1
5,6.2324534237832525,1
5,6.987683664699055,1
5,6.7233188869171014,1
5,6.843050119994337,1
5,6.936699373721995,1
5,6.627137899502202,1
5,6.795803703051575,1
5,6.967988526665899,1
5,6.564386193239209,1
5,6.853848723974279,1
5,6.68922814780748,1
5,7.448372902347408,1
5,6.743986110335622,1
5,6.7948221659122465,1
5,7.106966478942603,1
5,6.33397974728481,1
5,6.837428950869597,1
5,6.393974062568949,1
5,6.850643950580884,1
5,6.901972545836812,1
5,6.737163096542689,1
5,6.498851342843932,1
5,6.763991660039682,1
5,6.820626540434194,1
5,6.996569279318088,1
5,6.8386829912842835,1
5,6.930430994136655,1
5,6.835247687089752,1
5,6.931049624819233,1
5,6.528273361700566,1
5,6.960968814663854,1
5,7.08160966247218,1
5,6.69033293007312,1
5,6.709038239548632,1
5,6.3106905252245955,1
