Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,3.9691048044958825,0
5,3.5345112303037185,0
5,3.179007840228177,0
5,3.95252053969845,0
5,4.006992205693229,0
5,3.462527276450519,0
5,3.4093375998601267,0
5,3.2299032024403727,0
5,3.8109718916727213,0
5,3.7014153299651267,0
5,4.1475327313035235,0
5,3.283988254403304,0
5,3.331533314500291,0
5,3.713377492286279,0
5,3.348924640981906,0
5,3.226956911571754,0
5,3.623196589612399,0
5,3.452832347803363,0
5,3.6771235620279326,0
5,3.2882869298513935,1
5,3.968083170895046,1
5,3.606751116373005,1
5,4.275233860282272,1
5,3.467670206305267,1
5,3.815286291854454,1
5,4.189338776068022,1
5,4.063775957186145,1
5,4.0512872077300965,1
5,3.9692772128293625,1
3,3.2350976169361934,1
3,3.6995539143889484,1
1,3.1295021926814743,1
1,2.8855964417583593,1
1,3.0157371399573654,1
0,2.7804752351863513,1
0,2.665897882271829,1
0,2.5295185852606448,1
0,3.1568219492218343,1
0,2.5368739298003518,1
0,2.638702009305669,1
0,2.2883992594323863,1
0,2.4865753270605255,1
0,2.543653978745725,1
0,2.852932054853591,1
0,2.5979239758747785,1
0,2.59428004175002,1
0,2.607384070491684,1
0,2.3114893072141873,1
0,2.4153827898676896,1
0,2.209199154452545,1
0,1.7269149628707403,1
0,3.147026917613199,1
0,2.2701268123479,1
0,2.6603541181703823,1
0,2.9056774291260226,1
0,3.2034160848020377,1
0,2.5255392136965433,1
0,2.8778927151602303,1
0,2.0980801986152473,1
0,2.6487806973521173,1
0,2.5816909542894946,1
0,2.4582151223744724,1
0,2.679207953147917,1
0,2.5217955992066776,1
0,3.1195512088036597,1
0,2.990480012179304,1
0,2.4834146147719753,1
0,2.8779826421107746,1
0,3.1898878870448315,1
0,2.3348263952729313,1
0,2.618286840554552,1
0,2.2698035920903394,1
0,2.8164418300245497,1
0,3.0597058487683384,1
