Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,3.311664131015238,0
5,3.173081724676443,0
5,4.103047188374757,0
5,4.071263110398427,0
5,4.034731586627819,0
5,3.3553002958022184,0
5,3.5600155079215803,0
5,2.837481532203571,0
5,4.042114087643307,0
5,3.4205336547082594,0
5,3.292934133938272,0
5,3.944551944591452,0
5,3.677222103679935,0
5,3.382350794171287,0
5,3.337964242125713,0
5,3.7603808712929037,0
5,3.948667103323672,0
5,3.0184712033349848,0
5,3.164180125523386,0
5,3.739196051306549,1
5,4.040567666584281,1
5,4.2580599631383445,1
5,4.41111872779026,1
5,3.681216060230608,1
5,4.039323336671905,1
5,4.154125020175928,1
5,4.568068884622332,1
3,3.394907710835345,1
2,3.057162553783428,1
2,2.788734277243273,1
1,3.051603619365393,1
1,3.3450554402970063,1
1,2.587296386293131,1
1,3.252240284717867,1
1,3.2890164399071393,1
1,3.145552810347863,1
1,2.599398886486599,1
0,2.5260703390294523,1
0,1.9018515528220385,1
0,2.4357804312203095,1
0,2.0173786709543746,1
0,2.66900519506744,1
0,2.5549717185171237,1
0,3.108496011430502,1
0,2.5076544962750384,1
0,2.6536638230275527,1
0,2.0798758068117373,1
0,3.006606258580333,1
0,2.2330325182458997,1
0,2.721258437628292,1
0,2.510270159828175,1
0,2.599461865599706,1
0,2.422407564013718,1
0,2.6775252372348106,1
0,2.6811981596036967,1
0,2.5299784819726274,1
0,2.0305021574184297,1
0,2.761961172672377,1
0,2.9369383269712683,1
0,3.015467124061655,1
0,2.7299578935055715,1
0,2.631532561937367,1
0,3.0257333049015136,1
0,2.2542897574161636,1
0,2.86002388246685,1
0,2.3123868266777183,1
0,2.453396529239373,1
0,2.139220547201527,1
0,2.293539476842264,1
0,3.033391648414981,1
0,2.836680454940727,1
0,2.9368849956271132,1
0,2.539177195400634,1
0,2.707450614578927,1
