Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,6.212421824201334,0
5,5.830819041629608,0
5,5.292812264544644,0
5,6.0268823582840465,0
5,5.943505742169839,0
5,5.792418348754655,0
5,5.865654710801915,0
5,6.02007831273978,0
5,5.78156292501749,0
5,5.916890255261701,0
5,5.832462259590228,0
5,5.829781810075032,0
5,5.263441601898768,0
5,5.849462278526952,0
5,5.861323889867406,0
5,5.440113935872182,0
5,5.89863090494731,0
5,5.413673062134096,0
5,5.7537044123592,0
5,6.547817481056839,1
5,5.655899157406672,1
5,5.728732771208719,1
5,5.790478210167627,1
5,5.932754116560705,1
5,6.065203505982259,1
5,6.116009475403679,1
5,6.180773231447786,1
5,5.85163378167656,1
5,5.818985950756672,1
5,6.551509776473778,1
5,6.0025074022847065,1
5,5.750680652152064,1
5,6.138552105538954,1
5,5.615724675137268,1
5,5.945975640233974,1
5,6.099931094236757,1
5,5.594587895450853,1
5,5.380029737837688,1
5,5.5919835542246945,1
5,6.011649418758438,1
5,5.131535582859731,1
5,6.1023230404128554,1
5,5.763618074924386,1
5,5.939875604237958,1
5,5.862084065243283,1
5,6.0683192555089605,1
5,5.418353168323123,1
5,6.232832719237273,1
5,6.11974563004237,1
5,6.041576029353433,1
5,5.948903224645546,1
5,6.550966647173638,1
5,5.625621751243385,1
5,5.967717419625821,1
5,5.472282935204828,1
5,5.5510426875861985,1
5,6.09592916357277,1
4,5.525857059913593,1
4,4.718692804471486,1
4,5.1616601495953205,1
4,4.908245438683421,1
4,5.58133493464493,1
4,5.000175557347287,1
4,5.225049016822909,1
4,5.304914314084327,1
4,4.858076665515599,1
4,5.100188008105093,1
4,5.2589812400432985,1
4,5.238067109058676,1
4,4.872172583394014,1
4,4.996091855658455,1
4,5.03889217694434,1
3,4.1999746413916625,1
3,4.291657209866791,1
