Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.413967415936917,0
5,5.571914335822545,0
5,5.61861341384036,0
5,5.581554676673132,0
5,6.224329549265729,0
5,6.29333039811022,0
5,5.3250246105400025,0
5,5.60087599015366,0
5,5.694551837769554,0
5,5.3093994610370725,0
5,5.714872057650136,0
5,5.760323928824004,0
5,5.350054607998468,0
5,5.865172525053234,0
5,5.471000147984342,0
5,5.852902942043161,0
5,5.72895375464407,0
5,5.953924673017417,0
5,5.8521827165975555,0
5,5.755700943540054,1
5,5.744922210436186,1
5,5.895661486587906,1
5,5.917660325440748,1
5,6.217291699474187,1
5,5.851762677842736,1
5,6.058104159710759,1
5,6.025970162955999,1
5,5.783998371647482,1
5,6.144109981832351,1
5,6.457272887580017,1
5,6.024444551671069,1
5,5.660985480454202,1
5,5.988443665194032,1
5,5.747397347878501,1
5,5.83156140904136,1
5,5.945596169502415,1
5,6.136879998603062,1
5,5.622892123058742,1
5,5.720754420239159,1
5,5.708109955591465,1
5,5.466215658758028,1
5,5.723754691680453,1
5,5.574306226431997,1
5,5.7328144874019555,1
5,5.619050379973448,1
5,5.9018516273508235,1
5,5.583745086264523,1
5,5.966962076951374,1
5,5.329041034511388,1
5,5.456650836593515,1
5,5.431193514298193,1
5,5.542446169362936,1
5,5.607078500594781,1
5,5.339657719504963,1
5,5.655686846474747,1
5,5.876031394366108,1
5,6.097927749593256,1
5,5.795944125530682,1
5,6.103568374114375,1
5,6.027557665838358,1
4,5.287499062289196,1
4,5.435861151556334,1
4,4.8906914510903885,1
4,5.172955975966456,1
3,4.6278260066548835,1
3,4.933310713075533,1
3,4.2738346852326625,1
3,4.610515896117661,1
3,4.338790621953694,1
3,5.179665518935797,1
3,4.2464774726062515,1
3,4.874011477232956,1
3,4.540429108775085,1
3,4.3660039222418225,1
