Mom and Pops,Consumer Utils,Big Boxes
5,0.0,0
5,5.916423482884998,0
5,5.608578199184312,0
5,6.1298813684084,0
5,5.794746330819175,0
5,5.914465168808657,0
5,5.9639399669772395,0
5,5.7175857526456815,0
5,5.1384276182484685,0
5,5.374590830105377,0
5,5.714242587303651,0
5,5.45339862440376,0
5,5.608763378771892,0
5,6.02032635491778,0
5,5.744729395707228,0
5,5.727966224418322,0
5,5.598103560398154,0
5,5.349972912493651,0
5,6.114369533103134,0
5,5.46681473659956,0
5,5.790401815321265,1
5,5.811240070224834,1
5,5.6131315861875235,1
5,5.514068721086038,1
5,5.508242374720652,1
5,6.012638681132666,1
5,5.615913647658455,1
5,6.044759956446752,1
5,5.545158275092427,1
5,5.838177535288602,1
5,5.745634870699782,1
5,6.2568287685258,1
5,5.479604441755214,1
5,6.17004425731103,1
5,5.916527017115368,1
5,6.07477986139884,1
5,5.830995812398273,1
5,5.673402860634562,1
5,5.364060938594591,1
5,5.812641220590343,1
5,6.260278541840708,1
5,6.173998256799171,1
5,5.394930141707608,1
5,5.637927371868742,1
5,5.828287679764328,1
5,6.058406539302148,1
5,5.648028505305597,1
5,5.863087875836253,1
5,5.670632060485315,1
5,6.369840727627558,1
5,6.4237575901488855,1
5,5.872278586664325,1
5,5.484699905442599,1
5,5.794897344442822,1
5,5.514499987525566,1
5,5.658839189912378,1
5,6.010943584786132,1
5,5.961520614829628,1
5,6.043995663857386,1
5,6.04801835504983,1
5,5.9165857440264205,1
5,5.217316129187868,1
5,5.411009160467486,1
5,5.771927365263126,1
5,5.57604063360461,1
5,5.700116825891313,1
5,6.110503116061322,1
5,5.861318837331261,1
5,5.848012348275831,1
5,5.8508624968610725,1
5,5.578624895841693,1
5,5.675451832751804,1
5,5.87424253368528,1
5,5.423412820209619,1
5,5.8335791562331565,1
